language,review,voted_up,playtime
english,"[h3]Introduction[/h3]
This game is my first soullike game. I always wanted to challenge myself with one of these games one day, but just never found a story that interested me enough to play through one, until I got this game. I watched the original Journey to the West TV series with my wife about 2 years ago, so I was already familiar with the story before starting the game. This was actually good for me, as I kinda knew what to expect in some parts of the game, though the majority still remained a mystery.

[h3]Bias[/h3]
As a westerner who has always had a deep interest in Chinese culture and history and spent the last 5 years learning Mandarin, a game like this hits a bit different. What I mean is that I automatically will like a large portion of the game just based on my interest in China, just like how any game from Japan gets a lot of positive reviews from people who like Japan, no matter the quality of the game. So when I say this is a great game, keep in mind that I might have a huge bias when I talk about it, I'm aware not everyone will find it fascinating.

[h3]Gameplay[/h3]
Like I mentioned, this is my first soul-like game, so I don’t have a ton of experience with how a good game in this genre plays, but I can say that it is one of the smoothest triple A titles I have played in maybe more than a decade. The game looks beautiful, it seems to register inputs well and I am yet to crash in the game. I also haven’t encountered any graphical bugs, at least from what I have noticed. It just seems really polished overall. I do have one thing that I really do not like though and that made me almost quit a few times and that is being punished for “button mashing”. I don’t like being punished for how I play or if I’m pressing buttons too fast and I am constantly being punished for it with this anti “button mashing” implementation (that I heard is a feature and not a bug). What it does is that when you activate one of your abilities, a sort of very short animation plays and if you by accident or intentionally hit a button while this animation plays, it can and most of the time in my experience will cancel said ability but still count it as used. So it will give your ability a cooldown and it won’t refund your mana, so it just wasted one of your abilities. This is devastating in this game, since your mana does not recharge during combat and it is often necessary in order for a casual player like myself to beat a boss to have all my abilities have effect. People should be allowed to play how they want in an offline experience like this.

[h3]Story[/h3]
This game is based on the story of Sun Wukong, also known as the Monkey King, but takes place after the time he partook in the Journey to the West. In the show he is following a monk who is traveling to India to collect sacred buddhist scriptures while being accompanied by a few other disciples.

The game happens after these events but takes inspiration from the original tale, with most of the same characters showing up again, though still with the developers own creative twist to it. I personally really liked this approach, since it made the game feel familiar yet new at the same time. While playing I kept guessing what might come next.

[h3]The visuals[/h3]
This game looks really good and runs extremely well considering how good it looks. The character design of the Monkey King feels new but still very familiar to how he looked in the show and the redesigns of all the evil spirits he encounters are terrifying.

[h3]Difficulty[/h3]
Like I said, this was my first soul-like game, and I also don’t really play fighting games, so this was really a new area for me. That said, while it was difficult in the beginning, once you get the hang of it, you can crush some bosses really quickly. I did manage to kill some of them first try, though I also am yet to finish the entire game, so it might get a lot harder near the end.

[h3]Conclusion[/h3]
My wife gave me this game this summer and it turned out to be really good. I definitely recommend it and especially if you can catch it on sale, though it seems to rarely go down in price, at least by a lot, so if you aren't sure about whether you will like it or not and your cash is tight, wait a few years for it to go down in price.
_________________________________ 
[url=https://store.steampowered.com/curator/45534557/]Help me out by following my Curator, I’d really appreciate it!![/url]",True,2060
english,"Astro Bot shouldn't have been GOTY 2024.

TL:DR: A tale about a wonderful game that is too loyal to its source material for its own good.
(written and posted after getting all the achievements)

No spoilers here, so feel free to read till the end. 
Also, I'll try to keep it not unreasonably long (kinda hard in this case, tbh)

Where do I start with this one?
I guess, with a good general question. Is it a souls-like? No, I don't think so. While all souls-likes are basically ARPGs, not all ARPGs are souls-like. In my mind it's much closer to something like Darksiders 1 or 2 than to a souls-game.

Now, the review itself.
The game is built on UE5 but is decently well optimized and, what's equally important, it actually looks like a game created on a newer version of an engine, which is not true for some other games on UE5 I played earlier (Lords of the Fallen (2023) and Enotria being good examples).
So, to make it as clear as possible, the game looks very good. Both graphics and design-wise. Random scenery can easily become your new wallpapers. 
Some of the design choices I will not reveal for the sake of leaving this review spoiler-free are wonderful and I adore them. They, together with the OST create an atmosphere of an epic adventure you're a part of.
The gameplay is smooth and pleasant, consisting mostly of numerous bossfights and exploration. Melee combos with a pinch of original magic create a feeling close to a wuxia action. Spectacular and even passionate.
And there's also lots of content to discover, (almost way too) many secrets to hunt for, including locations, bosses and whole questlines.
Also, what's really important for engagement — there's a clear sense of progress in becoming what your character is meant to be plot-wise. You can feel, see and take part the process of forging a legend.

However, it's not a perfect game by any means.
The one main problem it has stems from one fact. It's  too long for what it is.
You have your main character with his unique weapon type. And throughout the game you can find only this weapon type and one slightly different variation of it. The game took me 48 hours to beat once (rest was to get all achievements), including the hardest bosses — considering that I'm quite a seasoned souls-junkie and the game is not hard at all for the most part (it has a certain level of challenge to keep itself engaging, it just doesn't try to make you sweat), but some encounters might take a while for a person less acquainted with ARPGs/Hack-n-slash games or souls-likes.
I absolutely understand the reasoning behind the weapon variety (or more precisely its absence) and a lengthy playtime, and I respect the devs for the bold choice of being so true to the source material, but I also should mention, that by the end of my initial playthrough I was getting bored exactly because of the absence of ""build"" variety, which should've not been a problem if not for the game being around 10-20 hours longer to beat than similar titles I might compare it to, namely the aforementioned Darksiders games.

Other relatively minor drawbacks:
The game is severely railed. Despite having lots of secrets, it leads you were it wants you to be by an extensive use of invisible walls. Some locations are also pretty linear.
Some achievements — if you're going for 100% — are pretty grindy.
Towards the end of the game signs of lack of time start showing up here and there, you'll notice them especially good in the last chapter
Considering the way the gameplay is built there's no replayability. Not a drawback per se, but should be mentioned, imo.

All that being said, I recommend this game.
If you want an epic, lengthy action-adventure game that tells a good story, not hard  as nails, but with some nice challenges — grab it even for full-prize, you'll not be disappointed.
If you hesitate, sales still exist for this game, albeit they're rather rare and not steep, but if you're reading this while deciding if you want to grab the game with like a 20% discount (like me some time ago) — yes, it is worth it.",True,3792
english,"Black Myth Wukong is one of the best AAA games I have played in a very long time. Definitely my Game of the Year for 2024, and near perfect in my opinion for the first AAA action game made by this studio that used to work on mobile games. Extremely excited for Zhong Kui release!

Couple of gripes I have with this game that keep it from being a 10/10
- World border invisible walls aren't very well places, so it takes you out of it slightly sometimes, which is a shame considering their world looks so good.
- Frame gen and DLSS quality really hurt performance on my 4090 Laptop card. Though Steam overlay showed 60 fps. I was seeing considerable input lag. Switching off frame gen and setting DLSS to ""25"" performance mode finally made the experience excellent. I also had semi-frequent driver crashes (This is nitpicking, considering 95% of the game ran flawlessly well, but my system is quite top end)
- Towards the final act, [spoiler] when you receive the somersault cloud, the world opens up. This was awesome initially, but diverted hugely from the mostly liner nature of the game so far, and I had a hard time figuring out what to do next and needed help from a friend for hints on how to progress. Bit of a win and a loss. [/spoiler]

Must play for action game lovers. I would consider this a cross between Sekiro and God of War.",True,4466
english,"Great graphics, honestly top-tier. Screenshot machine.
At this point I have more screenshots of female characters from this game than photos of Ryan Gosling. I’m not proud of it. I’m also afraid of women.

But after the first 10 hours, the game starts falling apart.
Exploration dies fast thanks to invisible walls everywhere. You try to explore, hit a wall, repeat, then give up and sprint to the boss.
Combat feels fun at first, but the staff gets boring fast. Stance switching sounds cool, but barely changes gameplay. Same moves, extra buttons.
The game dumps tons of lore text on enemies, yet gives no reason to care. Levels turn into mindless runs past mobs straight to the boss.
Boss fights look amazing, but balance is off. Damage feels weird, progression is barely noticeable, and some fights drag on way too long.

Positives: amazing visuals, great music, solid character models, and a simple crafting system.

Good first project, but it doesn’t live up to the hype. 
[h2][b]Sure, being a monkey is fun, but fun alone doesn’t equal a great game.[/b][/h2]
[b]Buy on sale.[/b]",False,1195
english, Has become my favorite game. Only wish they kept all the chapters that were going into it originally.,True,7646
english,"I would recommend it to anyone who likes more challenging combat, and at the same time a world and story that is very well written, I really enjoyed it.
10/10",True,4443
english,"I have been recommended to play Black Myth Wukong since last year, I believe, and I finally finished it yesterday. I just needed some time to process it. Honestly, since Assassin's Creed 1 to Black Flag, I have never tried to 100% a game, but Black Myth Wukong was a game where I needed to 100% because it was just so good, the story, the gameplay, it was phenomenal.

My goat, the Monkey King, has made me a fan of Chinese mythology, And now I am absolutely hooked and can't wait for more games from game science",True,4615
english,Amazing game wish I could play it again for the first time. When you play it once you will wish you can go back and experience it again,True,5491
english,Average repetitive grinding game with good graphics. A 6/10 for me. No idea how reviewers gave this 10/10. GOW and GOW Ragnarok are better in every way.,False,6945
english,"this is by far china’s magnum opus. A game so good it can stand on top with the best of fromsoftwares. the attention to detail and how beautifully crafted the world is makes you wonder how is this the studios first big game. a feat not many can accomplish especially considering fromsofts first game was demon souls.

The story is very lore heavy and educative of china’s mythology and I’m very invested in knowing more about the stories of wukong without having to read countless books or watch boring recaps on it, instead I can live the experience. 

In 4 playthrough I learned about the Buddha’s and what they are, the heavenly war, the heavenly kings and the relics. The story tends to explain everything as it goes better than the traditional souls formula that would rather make it a chore to understand anything, and it worked in its favour.

The gameplay is not lacking either and it’s more important than story in a souls game, I’ve seen countless people saying that it’s repetitive or that it’s just a triangle simulator but isn’t that literally any souls game, Being a roll simulator instead? The difference is that wukong offers countless more mechanics with it, duplication, immobilise, cloud step and the coolest one being the transformations, I reject being a monkey and turned into a dragon with asthmatic issues, can’t get any better than that.

The exploration is a little lacking for me, I’m used to get lost in worlds trying to find something hidden but unfortunately this isn’t a thing here, each area has 1 or 2 side quests and they’re very simple and easy to solve. Honestly it’s my biggest grip since the areas feel very empty once you beat the chapter. the loongs quest was solid but just not enough.

Now to my favourite thing about any souls game, the boss fights. And my god did they do an incredible job with it, the roster is very consistent and progressively get better with each chapter, mechanically they’re very deep and fun to learn especially the great sage, yellow loong, erlang and Yaksha king. The only downside to them is how easily staggerable they are, also they’re a lil easy, I’m not sure if it’s because they’re glass canon or because you play as wukong but they need more health and shield. 

Overall one of the best soulslikes and probably the best Chinese game, 8.5/10.",True,5185
english,"Black Myth: Wukong is a really solid game overall. The visuals and graphics are genuinely impressive, and the world and atmosphere are great to experience. Combat feels good most of the time, and boss fights are exciting and challenging.

That said, there are a couple of things that held it back for me. The invisible walls can be frustrating and break immersion more than they should. The biggest annoyance, though, is the targeting system during boss fights. Even when I’m clearly aiming at the boss, the lock-on often snaps to the head or feet instead of where I actually want to hit, which feels awkward and unnecessarily irritating in intense fights.

Despite these issues, I still enjoyed my time with the game. Strong presentation, great visuals, and a fun core experience.

Worth playing, but not perfect",True,3094
english,Nice game but bosses are hard there is no block or perry only dodge,True,1226
english,"Absolutely a patience simulator.

This game taught me patience, mainly through Yellow Loong. After hours of failing, rage quitting, closing the game and reopening it five seconds later, I was back thinking “ok this is the one.” Awesome game overall but some fights exist purely to ask, “how stubborn are you, really?”",True,5610
english,Game keeps crashing in chapter 4 once I’m in the caves I have a 7900xtx desktop and even played it on my gaming laptop still crashed wen I was in the caves Deffently a game issue my gaming laptop is 4070 as well with doss on game still crashing,True,4865
english,"Black Myth: Wukong is an amazing game. Fantastic boss fights, cool lore, and just fantastic looking scenery. I really enjoyed the challenge this game had.

There is a main ending and then a secret true ending which the boss main boss there is a pain and almost made me quit for the true ending. After about 50 tries I got it and what comes after that was well worth it and most likely one of the coolest boss battles in the game.

I am now working on my second playthrough so I can 100% the game. One completion will not give you enough resources to craft all gear and NG+ has a few items you can only unlock there.

If you like a good challenge and a game with superb gameplay then don't pass this one up.",True,4929
english,One of my favourite games of all time. Feels like eons ago when we would get actual good games. This game is by far the most satisfying fighting rpg there is out there. The game is a mix between god of war and soulslike games. Persnally i think is best of both worlds. Cant wait to try the new one in the next years!,True,3999
english,"[h1]Thank you, Game Science. This game is definitely one of the [b]best gaming experiences[/b] I’ve ever had.[/h1]

[i]Pros:[/i]
Graphics: 10/10
Gameplay: 10/10
Game Balance: 10/10 (yes, it’s perfectly balanced — not too easy and not too hard)
Game Art: 10000/10 (it’s amazing how every single pixel is incredibly detailed. The music and sound design, graphics and art direction, item details, etc. — all of these come together to create an extremely immersive experience.)

[i]Cons:[/i]
Not open world. I would’ve liked it to be open world, to be honest, but it’s not a big deal in the end.
Storytelling is insufficient. I still don’t know why everyone is upset with Wukong, why Wukong is messing with the celestials, how some yaoguai seized Wukong’s relics, or why Erlang is the archenemy, he was a cool guy, tbh.

Anyway, I didn’t know much about the saga of Sun Wukong before this game, but now it has captured my interest and I’m going to read more about it. I hope we get some kind of TV series or anime. Thank you again and see you in Black Myth: Zhong Kui.

[i] A special thanks for Turkish language support <3[/i]",True,4026
english,"[h1] Black Myth: Wukong Review: A Worthy Sequel to Journey to the West [/h1]

From what I know, this is the first PC game from this publisher and dam, I'm impressed. As someone who's read the classic novel Journey to the West, I rate this game extremely highly. It not only respects the original source material but can truly be seen as a direct continuation or sequel to it.
(-) Story: Incredibly Engaging and Addictive
The narrative is captivating from start to finish, constantly sparking curiosity and driving players to explore every corner. I personally give this aspect the highest marks—it's a masterclass in storytelling that honors the mythology while expanding it in thrilling ways.
(-) Gameplay: Responsive Souls-like with Stunning Variety
The combat is pure souls-like bliss: fast, fluid, and incredibly responsive. The diverse move sets and combos are visually spectacular, making it impossible to get bored. Even after beating the game, you'll want to dive back in for a second playthrough—the sheer variety in builds and playstyles ensures endless replayability, with new secrets and unlocks waiting each time.
(-) Graphics & Sound: AAA Excellence
This is where Unreal Engine 5 truly shines, delivering breathtaking classical Chinese environments—towering mountains, lush forests, eerie caves—with buttery-smooth animations. Boss designs are cinematic, straight out of an animated blockbuster. The OST is epic perfection: folk tunes straight from the original tale blended with explosive metal and modern flair, perfectly evoking nostalgic memories.

[b]The positive: [/b]
+ Outstanding, highly diverse boss fights and combat.
+ Top-tier graphics and music; fresh take on the mythology.
+ Exceptional replay value.
+ Solid optimization—even mid-range PCs can handle it smoothly.

[b]The negative: [/b]
- Exploration feels somewhat limited.
- Story can be tough to grasp, especially for Western players unfamiliar with the source material.
- Technical issues persist on weaker consoles.
- The final chapter feels rushed—it's very short and lacks depth.

Playtime: >50 hours (1st run - Story mode)

[u] Final RATE: [/u] 9.5/10
An Absolute Must-Play!",True,3452
english,"great combat system and aesthetics, also one of the only games to come out in UE5 that is well optimized",True,5535
english,Very fun and rewarding Single Player Soulslike game. Make sure you explore every area before each chapter boss and you'll find some cool secrets,True,6308
english,"This is one of the best games I have ever played. I almost quit because I was struggling with some bosses early on, very glad I stuck to it.",True,4511
english,"Nice art. Nice music. Nice character design. 
Enjoyable fighting.",True,6792
english,"I'm largely feeling that this game just isn't for me. I've played DS1-3, Bloodborne and Elden Ring, so I'm not a stranger to difficult games, but I'm just not having fun with this one. 

It's very boss oriented and it's quite clear the devs didn't care about the stuff between the bosses as much as the bosses themselves. Trash mobs that require little to no strategy or pattern learning to beat and very little variety in a given area. The environmental design is nice to look at (although water effects leave something to be desired), so it's a bit of a shame that there's not more of it between bosses to wind down and experiment safely with the new things you got from the last boss. In one area, there's new enemies which quite easily and quickly poison you, which the game will tell you that you can heal using a specific item that you can buy at a vendor. The caveat being that the one shop you buy them at has limited stock and doesn't refresh until set points in the game, so if you buy and use them all, you're shit out of luck. You can try grinding for them from enemy drops but they're not guaranteed. 

The graphics are beautiful if you have hardware that can handle it too, but it's a taxing game. Framerates could be better and this game is yet another one that requires heavy use of upscaling, something which soured the visuals a bit in my experience, where I noticed noise mostly in reflections which was quite jarring to me. For reference, I'm using what the game recommended, which at 4k with a 5080 was DLSS balanced. One thing the game could've benefitted from was HDR. A modern AAA game pushing graphics should really have it, especially one which uses a quite wide range of colours and brightness levels.

The bosses are a challenge, some more or less than others (especially depending on the order you do them, looking at you Wondering Wight), but I'm not getting the same feeling that I have in the past with the soulsborne games when I finally figure out a boss. There's no elated feeling of success, just relief that it's over, only to remember that there's going to be another boss within the next 10 minutes (frequently less than that) which quickly turns relief into dread. This isn't helped by bosses feeling like a slog, at least partially due to inputs feeling delayed at times and outright ignored at others. Dodges frequently not happening, lack of cancelling in some scenarios, heals just not happening when windows for them are often just large enough to fit one in, uncharged heavy attacks taking a second before they actually start which gives the impression that they might've been ignored or cancelled until it's too late. This game clearly wants you to play in a methodical, less spammy way, but in this implementation, it's to the detrement of feeling like I'm in control all the time.

I'm probably dropping this one, maybe after another boss or 2. The last one used the whole ""but wait there's more"" second phase with a new health bar crap which kinda sets the tone further in the negative direction. I've heard things open up in chapter 2 with more exploration, but there's 4 bosses until then apparently and I don't know if I care enough about this game to bother pushing to that point.",False,433
