file_source,phenomenon,UID,pair_id,sentence_good,sentence_bad,correct_0.5B,correct_1.5B,both_correct,both_wrong,fixed,regression
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,101,这九个儿子反感他们自己。,这九个儿子反感他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,102,这四个妹妹厌恶她们自己。,这四个妹妹厌恶她自己。,True,False,False,False,False,True
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,103,这五个儿子尊重他们自己。,这五个儿子尊重他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,104,这许多个弟弟厌恶他们自己。,这许多个弟弟厌恶他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,105,那两个弟弟更埋怨他们自己。,那两个弟弟更埋怨他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,106,那八位父亲比较厌恶他们自己。,那八位父亲比较厌恶他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,107,那好几位母亲反感她们自己。,那好几位母亲反感她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,108,这许多位父亲伤害了他们自己。,这许多位父亲伤害了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,109,那八位母亲教育了她们自己。,那八位母亲教育了她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,110,这七位母亲很憎恨她们自己。,这七位母亲很憎恨她自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,111,这九个妹妹厌恶她们自己。,这九个妹妹厌恶她自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,112,那五个儿子非常反感他们自己。,那五个儿子非常反感他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,113,那五个弟弟批评了他们自己。,那五个弟弟批评了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,114,这六个儿子控制了他们自己。,这六个儿子控制了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,115,那九个哥哥表扬了他们自己。,那九个哥哥表扬了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,116,这五个姐姐控制了她们自己。,这五个姐姐控制了她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,117,这十个儿子嫌弃他们自己。,这十个儿子嫌弃他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,118,这八个女儿喜欢她们自己。,这八个女儿喜欢她自己。,True,False,False,False,False,True
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,119,那好几个儿子最埋怨他们自己。,那好几个儿子最埋怨他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,120,那八位父亲更厌恶他们自己。,那八位父亲更厌恶他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,121,那十位母亲支持她们自己。,那十位母亲支持她自己。,False,True,False,False,True,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,122,这好几百个女儿称赞了她们自己。,这好几百个女儿称赞了她自己。,True,False,False,False,False,True
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,123,那好几个姐姐欺骗了她们自己。,那好几个姐姐欺骗了她自己。,True,False,False,False,False,True
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,124,那两位母亲厌恶她们自己。,那两位母亲厌恶她自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,125,那十几个女儿比较赞赏她们自己。,那十几个女儿比较赞赏她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,126,那非常多个妹妹憎恨她们自己。,那非常多个妹妹憎恨她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,127,这九个弟弟照顾了他们自己。,这九个弟弟照顾了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,128,这八位父亲比较埋怨他们自己。,这八位父亲比较埋怨他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,129,这十个女儿厌恶她们自己。,这十个女儿厌恶她自己。,True,False,False,False,False,True
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,130,这几个妹妹支持她们自己。,这几个妹妹支持她自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,131,那三位母亲支持她们自己。,那三位母亲支持她自己。,True,False,False,False,False,True
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,132,这两个妹妹反感她们自己。,这两个妹妹反感她自己。,False,True,False,False,True,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,133,那好几十个女儿提醒了她们自己。,那好几十个女儿提醒了她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,134,这五个儿子原谅了他们自己。,这五个儿子原谅了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,135,这几个女儿奖励了她们自己。,这几个女儿奖励了她自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,136,这三个女儿最埋怨她们自己。,这三个女儿最埋怨她自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,137,那好几十个儿子夸奖了他们自己。,那好几十个儿子夸奖了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,138,那四位父亲伤害了他们自己。,那四位父亲伤害了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,139,这好几百个哥哥支持他们自己。,这好几百个哥哥支持他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,140,那好几十位母亲最赞赏她们自己。,那好几十位母亲最赞赏她自己。,True,False,False,False,False,True
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,141,那四个儿子非常埋怨他们自己。,那四个儿子非常埋怨他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,142,这十个儿子赞赏他们自己。,这十个儿子赞赏他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,143,那六个妹妹支持她们自己。,那六个妹妹支持她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,144,那八个儿子埋怨他们自己。,那八个儿子埋怨他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,145,那十几个姐姐责备了她们自己。,那十几个姐姐责备了她自己。,True,False,False,False,False,True
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,146,这好几十个哥哥憎恨他们自己。,这好几十个哥哥憎恨他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,147,这许多个姐姐伤害了她们自己。,这许多个姐姐伤害了她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,148,这九位父亲埋怨他们自己。,这九位父亲埋怨他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,149,这几个女儿非常支持她们自己。,这几个女儿非常支持她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,150,那六位父亲更厌恶他们自己。,那六位父亲更厌恶他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,151,这七个女儿奖励了她们自己。,这七个女儿奖励了她自己。,True,False,False,False,False,True
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,152,那九个女儿非常支持她们自己。,那九个女儿非常支持她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,153,这两位母亲反感她们自己。,这两位母亲反感她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,154,这十位父亲支持他们自己。,这十位父亲支持他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,155,这五个儿子批评了他们自己。,这五个儿子批评了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,156,这八位父亲比较憎恨他们自己。,这八位父亲比较憎恨他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,157,那十几个姐姐憎恨她们自己。,那十几个姐姐憎恨她自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,158,这两个弟弟很支持他们自己。,这两个弟弟很支持他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,159,这两个姐姐嘉奖了她们自己。,这两个姐姐嘉奖了她自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,160,那十几位父亲有点赞赏他们自己。,那十几位父亲有点赞赏他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,161,这九位父亲赞赏他们自己。,这九位父亲赞赏他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,162,那三位父亲控制了他们自己。,那三位父亲控制了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,163,这十几个弟弟比较喜欢他们自己。,这十几个弟弟比较喜欢他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,164,那五个妹妹批评了她们自己。,那五个妹妹批评了她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,165,这几个女儿埋怨她们自己。,这几个女儿埋怨她自己。,True,False,False,False,False,True
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,166,那好几十个女儿教育了她们自己。,那好几十个女儿教育了她自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,167,那三个儿子反感他们自己。,那三个儿子反感他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,168,那七位父亲责备了他们自己。,那七位父亲责备了他自己。,True,True,True,False,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,169,那九位母亲安慰了她们自己。,那九位母亲安慰了她自己。,False,False,False,True,False,False
anaphor_number_agreement.jsonl,anaphor,anaphor_number_agreement,170,这好几十位母亲埋怨她们自己。,这好几十位母亲埋怨她自己。,True,False,False,False,False,True
